"driver","neighbour"
"PRKX","AQP2"
"PRKX","PSEN1"
"PRKX","ABCB1"
"PRKX","ABCA1"
"PRKX","GLI3"
"PRKX","WT1"
"PRKX","SMAD6"
"PRKX","SRC"
"PRKX","RAP1GAP"
"PRKX","VASP"
"PRKX","ALOX5"
"PRKX","FGF2"
"PRKX","CIITA"
"PRKX","CACNB2"
"PRKX","LRP1"
"PRKX","VDR"
"PRKX","PREX1"
"PRKX","CETN2"
"PRKX","CFTR"
"PRKX","CCND1"
"PRKX","RGS10"
"PRKX","NEDD4L"
"PRKX","MSN"
"PRKX","PLCG1"
"PRKX","CAMP"
"PRKX","SGK1"
"PRKX","SERPINA1"
"PRKX","LCP1"
"PRKX","ADCY7"
"PRKX","PDE4B"
"PRKX","TF"
"PRKX","LTF"
"PRKX","PTPN12"
"PRKX","NFKB1"
"PRKX","NOLC1"
"PRKX","STMN1"
"PRKX","PTGER4"
"PRKX","GSK3B"
"PRKX","PRKACA"
"PRKX","HNRNPL"
"PRKX","STK24"
"PRKX","NOS3"
"PRKX","GLI1"
"PRKX","PRKAR2B"
"PRKX","C3"
"PRKX","CAPN2"
"PRKX","MYLK"
"PRKX","CREB3"
"PRKX","LIPE"
"PRKX","HNRNPA1"
"PRKX","CTNNB1"
"PRKX","AKAP13"
"PRKX","LASP1"
"PRLR","CISH"
"PRLR","CSN2"
"PRMT5","DDB1"
"PRMT5","ESR1"
"PRMT5","TRAF4"
"PRMT5","ARID1B"
"PRMT5","CIC"
"PRMT5","FUS"
"PRMT5","BCL2L14"
"PRMT5","SRC"
"PRMT5","E2F1"
"PRMT5","CFLAR"
"PRMT5","FOS"
"PRMT5","TNFRSF10A"
"PRMT5","CCNE1"
"PRMT5","CDK4"
"PRMT5","APEX1"
"PRMT5","DST"
"PRMT5","DYRK1A"
"PRMT5","EZH2"
"PRMT5","CARM1"
"PRMT5","HECW2"
"PRMT5","ID2"
"PRMT5","YAP1"
"PRMT5","HSF1"
"PRMT5","HEXIM1"
"PRMT5","BRCA1"
"PRMT5","EGFR"
"PRMT5","STAT3"
"PRMT5","RUNX1"
"PRMT5","RECQL4"
"PRMT5","STK11"
"PRMT5","MBP"
"PRMT5","TNFRSF10B"
"PRMT5","IFI16"
"PRMT5","CCND1"
"PRMT5","BCL6"
"PRMT5","FOXK1"
"PRMT5","RELA"
"PRMT5","BIRC3"
"PRMT5","JAK2"
"PRMT5","TLE4"
"PRMT5","UHRF1"
"PRMT5","DNMT1"
"PRMT5","HTT"
"PRMT5","NCOR2"
"PRMT5","VCAM1"
"PRMT5","KDM4C"
"PRMT5","HRAS"
"PRMT5","ARID1A"
"PRMT5","PRDM1"
"PRMT5","SMAD3"
"PRPF4B","DDX5"
"PRPF4B","RPS19"
"PRPF4B","PRKCA"
"PRPF4B","ERH"
"PRRX1","MYC"
"PSIP1","FBP1"
"PSIP1","BIRC3"
"PSIP1","VIM"
"PSIP1","MYC"
"PSIP1","SQSTM1"
"PSIP1","EGFR"
"PSIP1","LMNA"
"PSIP1","TNF"
"PSIP1","GCLC"
"PSIP1","CSNK2A1"
"PSIP1","VEGFC"
"PSIP1","CXCR4"
"PSIP1","ZC3H18"
"PSIP1","CASP3"
"PTEN","EEFSEC"
"PTEN","FLNA"
"PTEN","MAGI2"
"PTEN","ESR1"
"PTEN","LAMC1"
"PTEN","NDRG1"
"PTEN","ETS1"
"PTEN","PIK3R1"
"PTEN","IGFBP2"
"PTEN","SNED1"
"PTEN","SLC25A5"
"PTEN","INSR"
"PTEN","RYR3"
"PTEN","XPC"
"PTEN","SKP2"
"PTEN","PARD3"
"PTEN","SRC"
"PTEN","INS"
"PTEN","HSP90AA1"
"PTEN","CAD"
"PTEN","CDH3"
"PTEN","IL1B"
"PTEN","E2F1"
"PTEN","MYC"
"PTEN","FOS"
"PTEN","NF1"
"PTEN","CIRBP"
"PTEN","PCNA"
"PTEN","FNBP1"
"PTEN","CASP8"
"PTEN","CDKN2A"
"PTEN","PLK1"
"PTEN","CDK4"
"PTEN","GNL3"
"PTEN","BRD4"
"PTEN","UBE2L3"
"PTEN","CBLB"
"PTEN","VPS45"
"PTEN","ERBB3"
"PTEN","THBD"
"PTEN","HSD17B1"
"PTEN","ATM"
"PTEN","EIF2AK2"
"PTEN","CAV1"
"PTEN","PC"
"PTEN","BAG2"
"PTEN","FOXO3"
"PTEN","PPARG"
"PTEN","PTK6"
"PTEN","EZH2"
"PTEN","RAD51"
"PTEN","STK11"
"PTEN","BBX"
"PTEN","AKT1"
"PTEN","PURA"
"PTEN","HGF"
"PTEN","SIN3A"
"PTEN","DUT"
"PTEN","SNTB2"
"PTEN","USP1"
"PTEN","CCND2"
"PTEN","TP53"
"PTEN","INPP5J"
"PTEN","ADA"
"PTEN","PDGFRA"
"PTEN","PELO"
"PTEN","PARK7"
"PTEN","SMC4"
"PTEN","FBN1"
"PTEN","PLEC"
"PTEN","HSPA1A"
"PTEN","RCC2"
"PTEN","JUN"
"PTEN","TFAP2A"
"PTEN","ANXA2"
"PTEN","CHEK1"
"PTEN","IPO7"
"PTEN","IGF2"
"PTEN","PPL"
"PTEN","CD28"
"PTEN","MCM3"
"PTEN","TSC2"
"PTEN","WNT4"
"PTEN","SOS1"
"PTEN","LMNA"
"PTEN","PINK1"
"PTEN","DDB1"
"PTEN","OAT"
"PTEN","PRKCA"
"PTEN","KPNB1"
"PTEN","UBC"
"PTEN","JUP"
"PTEN","B4GALT3"
"PTEN","USP7"
"PTEN","MAST2"
"PTEN","EYA2"
"PTEN","SPTBN1"
"PTEN","EGR1"
"PTEN","MCM5"
"PTEN","MCM2"
"PTEN","PRKDC"
"PTEN","HBA1"
"PTEN","MAP2K6"
"PTEN","TNF"
"PTEN","CXCL1"
"PTEN","CFL1"
"PTEN","SIRT6"
"PTEN","ACACA"
"PTEN","SMARCA5"
"PTEN","CLCC1"
"PTEN","FBN2"
"PTEN","HNRNPU"
"PTEN","POLR2A"
"PTEN","RPL14"
"PTEN","YME1L1"
"PTEN","RELA"
"PTEN","SNAI1"
"PTEN","AFG3L2"
"PTEN","PDPK1"
"PTEN","ANAPC10"
"PTEN","PIK3CA"
"PTEN","PRDX3"
"PTEN","STAT5A"
"PTEN","MYOF"
"PTEN","MAP3K5"
"PTEN","KLF5"
"PTEN","UTRN"
"PTEN","TOPBP1"
"PTEN","ANAPC4"
"PTEN","CALM1"
"PTEN","NCOA3"
"PTEN","DLG4"
"PTEN","TRIM25"
"PTEN","TYMS"
"PTEN","FOXO1"
"PTEN","NCOR2"
"PTEN","PDHA1"
"PTEN","CSNK2A1"
"PTEN","CASP3"
"PTEN","DHX15"
"PTEN","PPP2CA"
"PTEN","CREBBP"
"PTEN","SHROOM3"
"PTEN","SERPINB6"
"PTEN","EGFR"
"PTEN","HSPD1"
"PTEN","NUMB"
"PTEN","MAPK1"
"PTEN","CCNE2"
"PTEN","DNAJA1"
"PTEN","ACACB"
"PTEN","MYH10"
"PTEN","FGFR2"
"PTEN","CREB1"
"PTEN","AR"
"PTEN","MET"
"PTEN","TERT"
"PTEN","TGFB1"
"PTEN","USP39"
"PTEN","GSK3B"
"PTEN","MAGI1"
"PTEN","MME"
"PTEN","FASN"
"PTEN","RETN"
"PTEN","LEP"
"PTEN","LDHA"
"PTEN","HNRNPL"
"PTEN","FLNB"
"PTEN","FKBP5"
"PTEN","NOS3"
"PTEN","CAT"
"PTEN","BMI1"
"PTEN","SP1"
"PTEN","MYO1B"
"PTEN","PPP3CA"
"PTEN","ANAPC5"
"PTEN","CCDC7"
"PTEN","MRPS27"
"PTEN","MDM2"
"PTEN","FEN1"
"PTEN","MYO1D"
"PTEN","RPTOR"
"PTEN","DLG1"
"PTEN","CDH1"
"PTEN","ANKRD11"
"PTEN","DLC1"
"PTEN","SDC1"
"PTEN","LMNB1"
"PTEN","PKMYT1"
"PTEN","TSGA10"
"PTEN","MCM7"
"PTEN","PLK3"
"PTEN","ARHGAP26"
"PTEN","ARID1A"
"PTEN","RBPJ"
"PTEN","HNRNPA1"
"PTEN","CTNNB1"
"PTEN","MYO1C"
"PTEN","LYN"
"PTEN","ITGB1"
"PTEN","PTK2"
"PTEN","RFC4"
"PTK2","FBP1"
"PTK2","EPHB4"
"PTK2","NRG1"
"PTK2","PTN"
"PTK2","CAST"
"PTK2","CAPN2"
"PTK2","TLN2"
"PTK2","ESR1"
"PTK2","NGFR"
"PTK2","ITGB5"
"PTK2","INSR"
"PTK2","CD44"
"PTK2","IGF1"
"PTK2","GSK3A"
"PTK2","SRC"
"PTK2","FGG"
"PTK2","AKT1"
"PTK2","GDF15"
"PTK2","S100A6"
"PTK2","XIAP"
"PTK2","STAT3"
"PTK2","CDK1"
"PTK2","MYC"
"PTK2","VEGFA"
"PTK2","YES1"
"PTK2","CCNA1"
"PTK2","CCR5"
"PTK2","ITGA5"
"PTK2","TSC1"
"PTK2","SUMO1"
"PTK2","PLK1"
"PTK2","CDK4"
"PTK2","HDAC5"
"PTK2","RASGRF1"
"PTK2","HSP90AB1"
"PTK2","ILVBL"
"PTK2","TRIP6"
"PTK2","VPS16"
"PTK2","SOCS2"
"PTK2","GDNF"
"PTK2","NANOG"
"PTK2","MITF"
"PTK2","GOLGA2"
"PTK2","PRKACB"
"PTK2","RPL28"
"PTK2","MDM2"
"PTK2","FOXO3"
"PTK2","TRIO"
"PTK2","CDK9"
"PTK2","GATA4"
"PTK2","FLT1"
"PTK2","MYO1E"
"PTK2","HGF"
"PTK2","MAST4"
"PTK2","CASP7"
"PTK2","STEAP4"
"PTK2","PMAIP1"
"PTK2","ABLIM2"
"PTK2","ITGB6"
"PTK2","LHCGR"
"PTK2","ZNF331"
"PTK2","HSP90AA1"
"PTK2","LIMS1"
"PTK2","ANXA2"
"PTK2","HSPA1A"
"PTK2","JAK2"
"PTK2","MUC1"
"PTK2","PARP1"
"PTK2","STAT1"
"PTK2","ERBB2"
"PTK2","VCL"
"PTK2","PTK6"
"PTK2","KDR"
"PTK2","SKP2"
"PTK2","TNF"
"PTK2","ESR2"
"PTK2","SPATS2L"
"PTK2","GSN"
"PTK2","BMP7"
"PTK2","TGM1"
"PTK2","FER"
"PTK2","PIK3CA"
"PTK2","PDCD6IP"
"PTK2","MAP3K8"
"PTK2","FYN"
"PTK2","FGFR3"
"PTK2","DCC"
"PTK2","TSC2"
"PTK2","ASAP1"
"PTK2","NCOA3"
"PTK2","TRIM25"
"PTK2","DIAPH1"
"PTK2","SOCS3"
"PTK2","APP"
"PTK2","NEDD9"
"PTK2","CAMK2D"
"PTK2","IL6"
"PTK2","CASP3"
"PTK2","FKBP5"
"PTK2","EDN1"
"PTK2","MAP4K4"
"PTK2","EGFR"
"PTK2","PDGFRB"
"PTK2","MDM4"
"PTK2","MAPK1"
"PTK2","RB1CC1"
"PTK2","PTPN13"
"PTK2","EPHB1"
"PTK2","AGT"
"PTK2","MET"
"PTK2","TGFB1"
"PTK2","FGFR1"
"PTK2","CASP6"
"PTK2","GNAI1"
"PTK2","APC"
"PTK2","GSK3B"
"PTK2","ABLIM1"
"PTK2","MME"
"PTK2","MAPK8"
"PTK2","TNFRSF1A"
"PTK2","LEP"
"PTK2","CDK6"
"PTK2","IGF1R"
"PTK2","HRAS"
"PTK2","FGA"
"PTK2","KTN1"
"PTK2","PIK3CB"
"PTK2","BIN1"
"PTK2","PTK2B"
"PTK2","AXL"
"PTK2","VAV2"
"PTK2","DSP"
"PTK2","PARVA"
"PTK2","CDH1"
"PTK2","MEF2C"
"PTK2","SH2D1A"
"PTK2","MMP1"
"PTK2","RHOA"
"PTK2","COL4A3"
"PTK2","PXN"
"PTK2","CXCR4"
"PTK2","RIPK1"
"PTK2","BCL3"
"PTK2","DNM2"
"PTK2","PIAS1"
"PTK2","NCOA1"
"PTK2","SYK"
"PTK2","BECN1"
"PTK2","SOCS1"
"PTK2","MAPK3"
"PTK2","CTNNB1"
"PTK2","PTEN"
"PTK2","LYN"
"PTK2","ITGB1"
"PTK2","EPHA2"
"PTK2","GRB2"
"PTK2","CIB1"
"PTK2","RAP1A"
"PTK2B","FHL2"
"PTK2B","LIMK2"
"PTK2B","NRG1"
"PTK2B","TLN2"
"PTK2B","LCK"
"PTK2B","BLK"
"PTK2B","FLT1"
"PTK2B","NEDD9"
"PTK2B","PRKCE"
"PTK2B","PIK3R1"
"PTK2B","CRKL"
"PTK2B","PTPN6"
"PTK2B","IGF1"
"PTK2B","IL7R"
"PTK2B","SRC"
"PTK2B","KDR"
"PTK2B","ARAP1"
"PTK2B","TRAF4"
"PTK2B","SOD1"
"PTK2B","MYC"
"PTK2B","VEGFA"
"PTK2B","MCAM"
"PTK2B","HSP90AB1"
"PTK2B","ARHGAP10"
"PTK2B","CBLB"
"PTK2B","ZYX"
"PTK2B","DNM1"
"PTK2B","MYD88"
"PTK2B","GSK3A"
"PTK2B","ARHGDIB"
"PTK2B","PXN"
"PTK2B","GP6"
"PTK2B","KLK3"
"PTK2B","ANXA2"
"PTK2B","JAK2"
"PTK2B","STAT3"
"PTK2B","ITGAV"
"PTK2B","CTTN"
"PTK2B","ITGB3"
"PTK2B","PTPN11"
"PTK2B","TLN1"
"PTK2B","ERBB2"
"PTK2B","CSK"
"PTK2B","SLC2A1"
"PTK2B","PIK3CA"
"PTK2B","ITGA4"
"PTK2B","INSR"
"PTK2B","VWF"
"PTK2B","NEDD4L"
"PTK2B","CDH5"
"PTK2B","GSN"
"PTK2B","S100A11"
"PTK2B","FYN"
"PTK2B","PRKCH"
"PTK2B","ASAP1"
"PTK2B","ETS1"
"PTK2B","SOCS3"
"PTK2B","FOXO1"
"PTK2B","JAK3"
"PTK2B","MAP2K3"
"PTK2B","EDN1"
"PTK2B","MAP4K4"
"PTK2B","EGFR"
"PTK2B","GNAI1"
"PTK2B","MAPK14"
"PTK2B","SHC1"
"PTK2B","AGT"
"PTK2B","MAPK8"
"PTK2B","PRKACA"
"PTK2B","IGF1R"
"PTK2B","NEDD4"
"PTK2B","ITGB2"
"PTK2B","TP53"
"PTK2B","NOS3"
"PTK2B","SYK"
"PTK2B","BCL3"
"PTK2B","APP"
"PTK2B","CNIH3"
"PTK2B","DLG4"
"PTK2B","FN1"
"PTK2B","LYN"
"PTK2B","ITGB1"
"PTK2B","MAGED1"
"PTK2B","RHOC"
"PTK2B","PTK2"
"PTK6","HNRNPC"
"PTK6","AKT1"
"PTK6","EPAS1"
"PTK6","CDK4"
"PTK6","HSP90AB1"
"PTK6","CBLB"
"PTK6","ARHGAP5"
"PTK6","HIF1A"
"PTK6","STAT3"
"PTK6","KIAA1217"
"PTK6","HSPA9"
"PTK6","CCND1"
"PTK6","CDKN1A"
"PTK6","HSPB1"
"PTK6","SOCS3"
"PTK6","APP"
"PTK6","EGFR"
"PTK6","RBM39"
"PTK6","AR"
"PTK6","MET"
"PTK6","HSPA5"
"PTK6","CDKN1B"
"PTK6","HNRNPL"
"PTK6","HBEGF"
"PTK6","IKZF3"
"PTK6","CTNNB1"
"PTK6","PTEN"
"PTK6","LYN"
"PTMA","SOD1"
"PTMA","MYC"
"PTMA","CDK4"
"PTMA","SIN3A"
"PTMA","ENO1"
"PTMA","KEAP1"
"PTMA","KRT16"
"PTMA","KRT19"
"PTMA","JUN"
"PTMA","KPNB1"
"PTMA","GMDS"
"PTMA","CFTR"
"PTMA","NFE2L2"
"PTMA","HDAC4"
"PTMA","NCOR1"
"PTMA","CALM1"
"PTMA","TRIM25"
"PTMA","ANP32A"
"PTMA","CAPN2"
"PTMA","CTNNB1"
"PTPN1","WWOX"
"PTPN1","CASZ1"
"PTPN1","TMCC1"
"PTPN1","ESR1"
"PTPN1","OSBPL9"
"PTPN1","ALK"
"PTPN1","CAV1"
"PTPN1","FLT1"
"PTPN1","PPARG"
"PTPN1","PRKCE"
"PTPN1","PIK3R1"
"PTPN1","PTPN6"
"PTPN1","CDK18"
"PTPN1","TEK"
"PTPN1","TACC2"
"PTPN1","TMPRSS3"
"PTPN1","LMNB2"
"PTPN1","SRC"
"PTPN1","OPA1"
"PTPN1","ERGIC1"
"PTPN1","CDK4"
"PTPN1","ST7"
"PTPN1","FLOT1"
"PTPN1","SNAP47"
"PTPN1","PTPRM"
"PTPN1","ELOVL5"
"PTPN1","STAT5A"
"PTPN1","CARM1"
"PTPN1","CSN2"
"PTPN1","ACSL3"
"PTPN1","HGF"
"PTPN1","STIM1"
"PTPN1","COL5A1"
"PTPN1","AGR3"
"PTPN1","INSRR"
"PTPN1","MREG"
"PTPN1","SEC61B"
"PTPN1","SLC39A4"
"PTPN1","TMEM186"
"PTPN1","SYNE2"
"PTPN1","CTNNA1"
"PTPN1","POR"
"PTPN1","AKT2"
"PTPN1","JAK2"
"PTPN1","CD274"
"PTPN1","RHOH"
"PTPN1","IL4"
"PTPN1","EGFR"
"PTPN1","STAT3"
"PTPN1","CSF1"
"PTPN1","PISD"
"PTPN1","BCR"
"PTPN1","LMNA"
"PTPN1","PRKCA"
"PTPN1","DIRAS3"
"PTPN1","BCAR1"
"PTPN1","NIPAL1"
"PTPN1","STX18"
"PTPN1","VPS13D"
"PTPN1","RRBP1"
"PTPN1","BCAS3"
"PTPN1","KDR"
"PTPN1","INSR"
"PTPN1","GRB2"
"PTPN1","ITGA2B"
"PTPN1","ESR2"
"PTPN1","DHCR24"
"PTPN1","BIRC3"
"PTPN1","MSN"
"PTPN1","COPS5"
"PTPN1","SNAI1"
"PTPN1","ACTN1"
"PTPN1","HSPB1"
"PTPN1","IL6ST"
"PTPN1","P2RY6"
"PTPN1","HK1"
"PTPN1","NTRK3"
"PTPN1","MPZL1"
"PTPN1","AKAP1"
"PTPN1","EGF"
"PTPN1","PRKCD"
"PTPN1","CLMN"
"PTPN1","GHR"
"PTPN1","KRT8"
"PTPN1","RTN4"
"PTPN1","PTPN2"
"PTPN1","RNF213"
"PTPN1","IRS1"
"PTPN1","MET"
"PTPN1","GALNT2"
"PTPN1","FASN"
"PTPN1","NFATC2"
"PTPN1","LEP"
"PTPN1","DHCR7"
"PTPN1","CDK6"
"PTPN1","IGF1R"
"PTPN1","AKT1"
"PTPN1","NOX4"
"PTPN1","RET"
"PTPN1","CDH1"
"PTPN1","RHOA"
"PTPN1","PRKAR2B"
"PTPN1","SND1"
"PTPN1","CAPN2"
"PTPN1","IL1B"
"PTPN1","DUSP1"
"PTPN1","EGLN3"
"PTPN1","TACC1"
"PTPN1","CDH17"
"PTPN1","CTNNB1"
"PTPN1","GK"
"PTPN1","ITGB1"
"PTPN1","PTK2"
"PTPN1","TYK2"
"PTPN11","IL6R"
"PTPN11","CD36"
"PTPN11","SGMS1"
"PTPN11","GOLGA2"
"PTPN11","SNRNP27"
"PTPN11","NEDD9"
"PTPN11","PRKCE"
"PTPN11","PIK3R1"
"PTPN11","PIK3CB"
"PTPN11","PTPN6"
"PTPN11","FBXW7"
"PTPN11","FGFR3"
"PTPN11","SRC"
"PTPN11","AKT1"
"PTPN11","STAT3"
"PTPN11","VEGFA"
"PTPN11","CD86"
"PTPN11","JAK1"
"PTPN11","NOX4"
"PTPN11","BRD4"
"PTPN11","INPP5D"
"PTPN11","HSP90AB1"
"PTPN11","CBLB"
"PTPN11","PDGFB"
"PTPN11","FLT3"
"PTPN11","RHOF"
"PTPN11","STAT6"
"PTPN11","GBF1"
"PTPN11","HCK"
"PTPN11","SH3KBP1"
"PTPN11","LCP2"
"PTPN11","KITLG"
"PTPN11","KIT"
"PTPN11","CTNNA1"
"PTPN11","LGALS3"
"PTPN11","ILF3"
"PTPN11","HLA-DRB1"
"PTPN11","CXCR4"
"PTPN11","TRAF6"
"PTPN11","ANXA2"
"PTPN11","JAK2"
"PTPN11","PML"
"PTPN11","A2M"
"PTPN11","IFNG"
"PTPN11","STAT1"
"PTPN11","ITGB3"
"PTPN11","CSF1"
"PTPN11","PRL"
"PTPN11","BCR"
"PTPN11","RUNX1"
"PTPN11","IFNGR1"
"PTPN11","UBC"
"PTPN11","PRKCB"
"PTPN11","TXNIP"
"PTPN11","TNFRSF10B"
"PTPN11","CD274"
"PTPN11","PLAU"
"PTPN11","SYK"
"PTPN11","CYBB"
"PTPN11","RAP1A"
"PTPN11","IL6ST"
"PTPN11","ABL1"
"PTPN11","FYN"
"PTPN11","PRKCH"
"PTPN11","MAP3K5"
"PTPN11","TRIM25"
"PTPN11","MPZL1"
"PTPN11","PLCG2"
"PTPN11","SOCS3"
"PTPN11","PRKCD"
"PTPN11","JAK3"
"PTPN11","IL6"
"PTPN11","CCND3"
"PTPN11","EGFR"
"PTPN11","SCARB1"
"PTPN11","AR"
"PTPN11","MET"
"PTPN11","TERT"
"PTPN11","FASN"
"PTPN11","TNFRSF1A"
"PTPN11","PRKACA"
"PTPN11","LEP"
"PTPN11","IGF1R"
"PTPN11","LDLR"
"PTPN11","PTK2B"
"PTPN11","IL4R"
"PTPN11","RHOA"
"PTPN11","FGFR1"
"PTPN11","DNM2"
"PTPN11","SOCS1"
"PTPN11","CTNNB1"
"PTPN11","PIK3CD"
"PTPN11","AKAP13"
"PTPN11","LYN"
"PTPN11","GRB2"
"PTPN11","GAB2"
"PTPN11","TYK2"
"PTPN2","PTPN6"
"PTPN2","CSF1"
"PTPN2","SRC"
"PTPN2","STAT3"
"PTPN2","VEGFA"
"PTPN2","JAK1"
"PTPN2","ERGIC1"
"PTPN2","ITGA5"
"PTPN2","JAK3"
"PTPN2","BRD4"
"PTPN2","PDGFB"
"PTPN2","HGF"
"PTPN2","STAT6"
"PTPN2","RHOA"
"PTPN2","LMNA"
"PTPN2","UBC"
"PTPN2","PSMB3"
"PTPN2","DUSP10"
"PTPN2","PSMD1"
"PTPN2","GRB2"
"PTPN2","ITGA2B"
"PTPN2","PSMB5"
"PTPN2","FYN"
"PTPN2","HMGB1"
"PTPN2","APP"
"PTPN2","IL6"
"PTPN2","EGFR"
"PTPN2","MET"
"PTPN2","PSMA2"
"PTPN2","TMEM216"
"PTPN2","TMOD3"
"PTPN2","STAT1"
"PTPN2","TNFSF8"
"PTPN2","SSR1"
"PTPN2","ASGR1"
"PTPN6","FAS"
"PTPN6","ESR1"
"PTPN6","CD4"
"PTPN6","IGF1R"
"PTPN6","PRKCE"
"PTPN6","PIK3R1"
"PTPN6","KCNH2"
"PTPN6","MACROD1"
"PTPN6","SRC"
"PTPN6","KDR"
"PTPN6","CD79A"
"PTPN6","VEGFA"
"PTPN6","PRLR"
"PTPN6","ERBB3"
"PTPN6","PRKD1"
"PTPN6","CAV1"
"PTPN6","PFKP"
"PTPN6","NME1"
"PTPN6","PWP1"
"PTPN6","FLT3"
"PTPN6","PRKCD"
"PTPN6","PAG1"
"PTPN6","LIFR"
"PTPN6","IL2"
"PTPN6","JAK2"
"PTPN6","IFNG"
"PTPN6","STAT3"
"PTPN6","SOS1"
"PTPN6","BCR"
"PTPN6","PRKCA"
"PTPN6","PTPN1"
"PTPN6","RPL37A"
"PTPN6","ERBB2"
"PTPN6","CSK"
"PTPN6","ZAP70"
"PTPN6","VAV3"
"PTPN6","CD274"
"PTPN6","AR"
"PTPN6","INSR"
"PTPN6","GRB2"
"PTPN6","ROS1"
"PTPN6","SOCS3"
"PTPN6","IL6ST"
"PTPN6","FYN"
"PTPN6","STAT5A"
"PTPN6","EGF"
"PTPN6","PLCG2"
"PTPN6","IL2RA"
"PTPN6","GHR"
"PTPN6","JAK3"
"PTPN6","NOS1"
"PTPN6","IFNAR1"
"PTPN6","IRS1"
"PTPN6","EGFR"
"PTPN6","DUSP22"
"PTPN6","PTPN2"
"PTPN6","RPL18A"
"PTPN6","FGFR2"
"PTPN6","TNFRSF1A"
"PTPN6","GNB1"
"PTPN6","PTK2B"
"PTPN6","VAV2"
"PTPN6","ERBB4"
"PTPN6","IL4R"
"PTPN6","ACTN1"
"PTPN6","CAPN2"
"PTPN6","CXCR4"
"PTPN6","HOXA10"
"PTPN6","SOCS1"
"PTPN6","ROR1"
"PTPN6","CTNNB1"
"PTPN6","LYN"
"PTPN6","SMAD3"
"PTPN6","PTK2"
"PTPN6","TYK2"
"PTPRD","NEK6"
"PTPRD","LITAF"
"PTPRD","EGFR"
"PTPRD","ABLIM1"
"PTPRD","IL1RAP"
"PTPRD","CDH1"
"PTPRT","EGFR"
"PTPRT","CDH1"
"PTPRT","CTNNB1"
"PTPRU","JAK1"
"PTPRU","GNAI2"
"PTPRU","LY86"
"PTPRU","KIT"
"PTPRU","FUT8"
"PTPRU","TNF"
"PTPRU","PSMD1"
"PTPRU","EGFR"
"PTPRU","TP53"
"PTPRU","UNC45A"
"RAC1","ADCY9"
"RAC1","ILK"
"RAC1","IL18"
"RAC1","APAF1"
"RAC1","TOR1AIP1"
"RAC1","JAG1"
"RAC1","ARHGAP32"
"RAC1","FAM13A"
"RAC1","MTSS1"
"RAC1","PACSIN2"
"RAC1","PRKCE"
"RAC1","VPS45"
"RAC1","UNC5B"
"RAC1","HSPB1"
"RAC1","PHACTR4"
"RAC1","SERPINB5"
"RAC1","LAMA3"
"RAC1","CDKN1A"
"RAC1","JUN"
"RAC1","MYC"
"RAC1","CD44"
"RAC1","RAB11A"
"RAC1","HDLBP"
"RAC1","CYP1B1"
"RAC1","SRC"
"RAC1","KDR"
"RAC1","AKT1"
"RAC1","CXCL12"
"RAC1","SLC1A5"
"RAC1","LGALS1"
"RAC1","GSTP1"
"RAC1","RPS27A"
"RAC1","S1PR1"
"RAC1","XIAP"
"RAC1","ARL4A"
"RAC1","USP9X"
"RAC1","OLR1"
"RAC1","NF1"
"RAC1","NRP1"
"RAC1","RGS6"
"RAC1","FNBP1"
"RAC1","NFKB1"
"RAC1","CSNK1A1"
"RAC1","TPM4"
"RAC1","SLC29A1"
"RAC1","ARHGAP21"
"RAC1","COBL"
"RAC1","HLA-B"
"RAC1","SNAP47"
"RAC1","RELB"
"RAC1","HSPA8"
"RAC1","IGF2R"
"RAC1","PDGFB"
"RAC1","B2M"
"RAC1","FMR1"
"RAC1","S100B"
"RAC1","NTRK1"
"RAC1","ACTG1"
"RAC1","PLXNB2"
"RAC1","CAV1"
"RAC1","NR2C2"
"RAC1","C1QBP"
"RAC1","PFKP"
"RAC1","OSBPL3"
"RAC1","AKAP12"
"RAC1","ANTXR1"
"RAC1","CPD"
"RAC1","TFRC"
"RAC1","NME1"
"RAC1","LAMB2"
"RAC1","MGST1"
"RAC1","CSN2"
"RAC1","MAPK10"
"RAC1","ACTB"
"RAC1","FAT1"
"RAC1","PSD3"
"RAC1","HGF"
"RAC1","PLAUR"
"RAC1","OSBPL8"
"RAC1","ESR2"
"RAC1","MYD88"
"RAC1","VIM"
"RAC1","TNFRSF10A"
"RAC1","STK39"
"RAC1","AGAP1"
"RAC1","CDH4"
"RAC1","CDK2"
"RAC1","PLD1"
"RAC1","LBR"
"RAC1","RHOA"
"RAC1","MICALL1"
"RAC1","ANXA1"
"RAC1","PI4K2A"
"RAC1","ADD3"
"RAC1","CTNNA1"
"RAC1","DDX31"
"RAC1","E2F4"
"RAC1","GNAI1"
"RAC1","IGBP1"
"RAC1","KCNJ12"
"RAC1","STEAP3"
"RAC1","CDC42EP4"
"RAC1","SLC12A4"
"RAC1","DLGAP4"
"RAC1","PIK3CA"
"RAC1","ANKRD26"
"RAC1","ARHGAP5"
"RAC1","EPHB6"
"RAC1","FTSJ1"
"RAC1","KIAA2013"
"RAC1","KLHL20"
"RAC1","MARCKS"
"RAC1","RELL1"
"RAC1","WASF3"
"RAC1","YWHAG"
"RAC1","PTDSS1"
"RAC1","RAB7A"
"RAC1","FCHO2"
"RAC1","RCC2"
"RAC1","PLXNA2"
"RAC1","HLA-A"
"RAC1","HLA-C"
"RAC1","CXCR4"
"RAC1","FASN"
"RAC1","CDC42BPA"
"RAC1","SDC4"
"RAC1","ANXA2"
"RAC1","HIF1A"
